293
63 -137 16 2 Waco 1 63 -137
233 -32 20 2 Akron 1 233 -32
-17 -63 24 2 Pueblo 1 -17 -63
192 -42 24 2 Muncie 0 192 -40
67 -123 24 2 Dallas 1 67 -123
81 -54 24 2 Topeka 0 57 -52
-86 -130 24 2 Tucson 1 -86 -130
-218 0 24 2 Eugene 1 -218 0
-161 -112 28 2 Anaheim 1 -161 -112
217 -18 28 2 Windsor 1 217 -18
238 27 28 2 Sudbury 1 238 27
217 -18 28 2 Detroit 1 189 -18
138 -129 28 2 Jackson 1 138 -129
260 -12 28 2 Buffalo 1 260 -12
333 -25 28 2 Warwick 1 333 -25
283 -77 28 2 Hampton 1 283 -77
284 -79 28 2 Norfolk 1 284 -79
9 -132 28 2 Midland 1 9 -132
214 -176 20 3 Tampa 1 194 -176
338 -16 20 3 Salem 1 338 -16
171 -26 16 4 Gary 1 171 -26
-183 -49 16 4 Reno 1 -183 -49
154 -128 32 2 Meridian 1 122 -126
61 -124 32 2 Ft_Worth 1 29 -124
12 -97 32 2 Amarillo 1 12 -97
312 16 32 2 Montreal 1 312 16
159 -146 24 3 Mobile 1 159 -146
293 -37 36 2 Allentown 1 293 -37
243 -6 36 2 Kitchener 1 243 -6
56 -151 24 3 Austin 1 56 -151
306 -37 36 2 Elizabeth 1 270 -35
206 -89 36 2 Knoxville 1 206 -89
-36 -12 24 3 Casper 1 -36 -12
231 -27 36 2 Cleveland 1 231 -27
247 -20 16 5 Erie 1 247 -20
-201 -60 40 2 Sacramento 1 -201 -60
-218 10 20 4 Salem 1 -218 10
-99 -30 20 4 Ogden 1 -99 -30
-95 -41 20 4 Provo 1 -95 -41
207 -123 20 4 Macon 1 207 -123
234 -199 20 4 Miami 1 234 -199
-458 -262 16 5 Hilo 1 -458 -262
248 -87 40 2 Greensboro 1 248 -87
-105 22 20 4 Butte 1 -105 22
296 -10 20 4 Utica 1 296 -10
-213 -61 40 2 Santa_Rosa 1 -253 -61
273 -75 40 2 Petersburg 1 273 -75
195 -32 40 2 Fort_Wayne 1 155 -32
183 -25 40 2 South_Bend 1 143 -23
-98 -116 28 3 Phoenix 1 -98 -116
-158 40 28 3 Spokane 1 -158 40
255 -3 28 3 Toronto 1 255 -3
-208 -68 28 3 Oakland 1 -208 -68
-25 -44 28 3 Boulder 1 -25 -44
92 -54 44 2 Kansas_City 1 48 -52
146 -46 44 2 Springfield 0 146 -46
-100 -5 44 2 Idaho_Falls 1 -100 -5
296 -44 48 2 Philadelphia 1 296 -44
120 30 24 4 Duluth 1 120 30
-61 19 32 3 Billings 1 -61 19
333 -13 24 4 Nashua 0 309 -13
37 -180 24 4 Laredo 1 37 -180
147 -36 24 4 Peoria 1 147 -36
287 -10 32 3 Syracuse 0 287 -10
-480 -245 32 3 Honolulu 1 -480 -245
-182 -80 24 4 Fresno 1 -182 -80
297 -44 24 4 Camden 0 273 -40
95 -153 32 3 Beaumont 1 95 -153
-146 -112 48 2 Palm_Springs 1 -194 -110
308 -36 32 3 New_York 0 308 -36
-97 -117 20 5 Tempe 0 -117 -117
-145 -4 20 5 Boise 1 -145 -4
168 -149 36 3 Pensacola 1 168 -149
282 -52 36 3 Baltimore 0 282 -49
237 -97 36 3 Charlotte 1 237 -97
165 -10 36 3 Milwaukee 0 165 -10
201 -66 36 3 Lexington 1 201 -66
-444 188 36 3 Anchorage 1 -444 188
-206 -73 36 3 Sunnyvale 1 -206 -73
-6 46 36 3 Williston 1 -6 46
311 -14 16 7 Troy 0 295 -14
-202 -81 28 4 Salinas 1 -230 -81
62 -70 28 4 Wichita 1 62 -70
12 -115 28 4 Lubbock 1 12 -115
35 -127 28 4 Abilene 1 35 -127
332 -8 28 4 Concord 1 304 -4
226 -169 28 4 Orlando 1 226 -169
281 -44 16 7 York 1 265 -37
260 -91 28 4 Raleigh 1 260 -91
141 -98 28 4 Memphis 1 141 -98
168 -23 28 4 Chicago 0 168 -23
334 -27 28 4 Newport 1 334 -27
244 -123 40 3 Charleston 1 244 -123
235 -195 60 2 Fort_Lauderdale 1 235 -195
94 -95 40 3 Fort_Smith 1 94 -95
-211 36 24 5 Tacoma 1 -211 36
333 -11 40 3 Manchester 1 333 -11
292 -47 40 3 Wilmington 1 292 -47
-99 28 24 5 Helena 1 -99 28
266 -108 40 3 Wilmington 1 266 -108
174 -115 40 3 Birmingham 1 174 -115
358 8 24 5 Bangor 1 358 8
316 -31 40 3 Bridgeport 1 316 -31
151 -149 24 5 Biloxi 1 127 -149
-21 -47 24 5 Denver 1 -21 -47
334 -15 24 5 Lowell 1 310 -15
211 -26 24 5 Toledo 1 187 -26
73 -16 40 3 Sioux_City 1 73 -16
201 -137 24 5 Albany 1 201 -137
257 -88 24 5 Durham 0 257 -88
68 31 20 6 Fargo 1 68 31
195 -32 32 4 Ft_Wayne 1 195 -32
117 -16 32 4 Waterloo 1 117 -16
-164 -108 32 4 Pasadena 1 -196 -104
250 -8 32 4 Hamilton 1 250 -8
152 -19 32 4 Rockford 1 152 -19
24 31 32 4 Bismarck 1 24 31
94 -95 32 4 Ft_Smith 1 62 -95
-204 -73 32 4 San_Jose 0 -236 -73
232 -131 32 4 Savannah 1 232 -131
217 -212 32 4 Key_West 1 217 -212
306 -34 32 4 Paterson 0 274 -34
-91 38 44 3 Great_Falls 1 -91 38
126 -149 44 3 Baton_Rouge 0 126 -149
116 -102 44 3 Little_Rock 1 116 -102
