75
445 1848 28 20 Leipzig 1 417 1868
289 1882 28 20 Osnabr�ck 1 261 1902
295 1913 28 20 Oldenburg 1 295 1933
397 1773 28 20 N�rnberg 1 369 1793
297 1799 28 20 Mainz 1 297 1819
418 1876 28 20 Magdeburg 1 418 1896
374 1916 28 20 L�neburg 1 374 1936
384 1939 28 20 L�beck 1 384 1959
304 1781 28 20 Ludwigshafen 1 304 1781
330 1760 28 20 Ludwigsburg 1 330 1760
315 1861 28 20 Paderborn 1 315 1881
292 1771 28 20 Landau/Pfalz 1 264 1791
330 1715 28 20 Konstanz 1 302 1735
250 1831 28 20 K�ln 1 222 1851
273 1813 28 20 Koblenz 1 245 1813
365 1955 28 20 Kiel 1 337 1955
342 1847 28 20 Kassel 1 342 1847
302 1764 28 20 Karlsruhe 1 274 1764
279 1780 28 20 Kaiserslautern 0 251 1800
239 1791 28 20 Trier 1 211 1811
439 1825 28 20 Zwickau 1 439 1825
257 1845 28 20 Wuppertal 1 257 1845
357 1792 28 20 W�rzburg 1 329 1812
379 1877 28 20 Wolfenb�ttel 1 379 1877
292 1926 28 20 Wilhelmshaven 1 264 1946
296 1801 28 20 Wiesbaden 0 268 1821
408 1835 28 20 Weimar 1 380 1855
359 1742 28 20 Ulm 1 359 1762
326 1746 28 20 T�bingen 0 298 1766
228 1833 28 20 J�lich 0 200 1853
330 1755 28 20 Stuttgart 1 302 1755
288 1831 28 20 Siegen 1 288 1851
251 1772 28 20 Saarbr�cken 1 223 1772
436 1947 28 20 Rostock 1 436 1967
331 1745 28 20 Reutlingen 0 303 1765
435 1764 28 20 Regensburg 1 435 1764
313 1760 28 20 Pforzheim 0 285 1780
484 1748 28 20 Passau 1 484 1768
317 1910 28 20 Bremen 1 289 1910
402 1760 28 20 Eichst�tt 1 402 1760
243 1851 28 20 Duisburg 1 215 1871
244 1844 28 20 D�sseldorf 0 216 1864
494 1837 28 20 Dresden 1 494 1857
268 1854 28 20 Dortmund 1 268 1874
311 1795 28 20 Darmstadt 0 283 1815
516 1863 28 20 Cottbus 1 488 1883
372 1865 28 20 ClausthalZellerfeld 1 344 1885
465 1830 28 20 Chemnitz 1 465 1850
396 1835 28 20 Erfurt 1 396 1835
378 1881 28 20 Braunschweig 1 378 1901
255 1826 28 20 Bonn 0 227 1846
259 1853 28 20 Bochum 0 231 1873
307 1872 28 20 Bielefeld 0 279 1892
478 1890 28 20 Berlin 1 450 1910
416 1798 28 20 Bayreuth 1 416 1798
392 1796 28 20 Bamberg 1 364 1816
392 1741 28 20 Augsburg 1 364 1741
268 1849 28 20 Hagen 0 240 1869
417 1833 28 20 Jena 0 389 1853
392 1825 28 20 Ilmenau 0 364 1845
358 1877 28 20 Hildesheim 0 330 1897
331 1769 28 20 Heilbronn 0 303 1789
313 1778 28 20 Heidelberg 0 285 1798
350 1885 28 20 Hannover 1 350 1905
359 1927 28 20 Hamburg 1 331 1927
430 1853 28 20 Halle 0 402 1873
219 1827 28 20 Aachen 1 191 1847
357 1855 28 20 G�ttingen 0 329 1875
312 1821 28 20 Giessen 0 284 1841
434 1831 28 20 Gera 0 406 1851
282 1727 28 20 Freiburg 1 254 1727
524 1884 28 20 Frankfurt/Oder 1 496 1904
312 1804 28 20 Frankfurt/Main 0 284 1824
339 1972 28 20 Flensburg 1 311 1992
252 1852 28 20 Essen 0 224 1872
